student_id,course_id,course_name,description,semester
100599,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,2
100600,9028,Introduction to Networking,Basics of Programming,1
100600,9062,Exploring GraphQL,Basics of Programming,1
100600,9083,AWS - Cloud Security,Basics of Programming,1
100602,9008,Basics of Programming,Basics of Programming,1
100602,9038,How to Code  Simple Data,Basics of Programming,1
100602,9046,Software  Fundamentals,Basics of Programming,2
100602,9082,IoT Programming and Big Data,Basics of Programming,2
100602,9089,Building Containerized Apps,Basics of Programming,1
100602,9101,Amazon SageMaker ,Basics of Programming,2
100603,9009,HTML5 and CSS Fundamentals,Basics of Programming,2
100603,9022,CSS Basics,Basics of Programming,3
100603,9026,Intro to Internet of Things (IoT),Basics of Programming,1
100603,9039,Cybersecurity in the IoT,Basics of Programming,2
100603,9052,Computer Hardware and OS,Basics of Programming,3
100603,9069,Unlocking Info Security  Part II,Basics of Programming,1
100603,9082,IoT Programming and Big Data,Basics of Programming,2
100603,9095,Databases Topics in SQL,Basics of Programming,3
100603,9112,How to Code  Complex Data,Basics of Programming,1
100605,9009,HTML5 and CSS Fundamentals,Basics of Programming,1
100605,9039,Cybersecurity in the IoT,Basics of Programming,1
100605,9047,Foundations of Data Structures,Basics of Programming,2
100605,9083,AWS - Cloud Security,Basics of Programming,2
100605,9090,Open Source Networking,Basics of Programming,1
100605,9102,Algorithmics with Python,Basics of Programming,2
100607,9010,Computer Science 101,Basics of Programming,2
100607,9023,Unlocking Info Security 1,Basics of Programming,3
100607,9027,C Programming: Basics,Basics of Programming,1
100607,9040,Build your very first iOS app,Basics of Programming,2
100607,9053,HTML5 Apps and Games,Basics of Programming,3
100607,9070,Animation and CGI Motion,Basics of Programming,1
100607,9083,AWS - Cloud Security,Basics of Programming,2
100607,9096,C Programming Using Linux,Basics of Programming,3
100607,9113,Cybersecurity Career Path,Basics of Programming,1
100608,9011,AI for Everyone: Basics,Basics of Programming,2
100608,9024,Introduction to Cybersecurity,Basics of Programming,3
100608,9028,Introduction to Networking,Basics of Programming,1
100608,9041,Object-Oriented Programming,Basics of Programming,2
100608,9054,MATLAB for Beginners,Basics of Programming,3
100608,9071,IT Foundations,Basics of Programming,1
100608,9084,Agile Software Development,Basics of Programming,2
100608,9097,Cybersecurity  The CISO's View,Basics of Programming,3
100608,9114,Databases Modeling,Basics of Programming,1
100609,9029,Intro to coding in Java,Basics of Programming,1
100609,9063,Blockchain Basics,Basics of Programming,1
100609,9084,Agile Software Development,Basics of Programming,1
100611,9012,Machine Learning with Python,Basics of Programming,2
100611,9025,Python Data Structures,Basics of Programming,3
100611,9029,Intro to coding in Java,Basics of Programming,1
100611,9042,Introduction to Jenkins,Basics of Programming,2
100611,9055,Linux Basics  The CLI,Basics of Programming,3
100611,9072,Algorithms  Design Part 2,Basics of Programming,1
100611,9085,Intro to Database Queries,Basics of Programming,2
100611,9098,Fundamentals of Java EE ,Basics of Programming,3
100611,9115,Object-Oriented Design,Basics of Programming,1
100613,9030,Data Science and Analytics,Basics of Programming,1
100613,9064,Computer Vision Fundamentals,Basics of Programming,1
100613,9085,Intro to Database Queries,Basics of Programming,1
100614,9010,Computer Science 101,Basics of Programming,1
100614,9040,Build your very first iOS app,Basics of Programming,1
100614,9048,IoT - Software Integration,Basics of Programming,2
100614,9084,Agile Software Development,Basics of Programming,2
100614,9091,Deep Learning Essentials,Basics of Programming,1
100614,9103,Intro to Java Programming 2,Basics of Programming,2
100615,9031,ML-Data Science and Analytics,Basics of Programming,1
100615,9065,Intro to Cloud Computing,Basics of Programming,1
100615,9086,IoT System Architecture ,Basics of Programming,1
100616,9013,JavaScript Introduction,Basics of Programming,2
100616,9026,Intro to Internet of Things (IoT),Basics of Programming,3
100616,9030,Data Science and Analytics,Basics of Programming,1
100616,9043,Computer Graphics,Basics of Programming,2
100616,9056,Marketing Analytics and Sales,Basics of Programming,3
100616,9073,Automata Theory,Basics of Programming,1
100616,9086,IoT System Architecture ,Basics of Programming,2
100616,9099,Embedded Systems ,Basics of Programming,3
100616,9116,Scripting and Programming,Basics of Programming,1
100617,9032,Intro to Cloud Infrastructure,Basics of Programming,1
100617,9066,Intro to DevOps and SRE,Basics of Programming,1
100617,9087,Big Data Analytics,Basics of Programming,1
100619,9011,AI for Everyone: Basics,Basics of Programming,1
100619,9041,Object-Oriented Programming,Basics of Programming,1
100619,9049,AI Chatbots Programming,Basics of Programming,2
100619,9085,Intro to Database Queries,Basics of Programming,2
100619,9092,Migrating to the AWS Cloud,Basics of Programming,1
100619,9104,UML Class Diagrams,Basics of Programming,2
100620,9001,Programming for Everybody,Basics of Programming,1
100620,9014,Relational Databases,Basics of Programming,2
100620,9027,C Programming: Basics,Basics of Programming,3
100620,9031,ML-Data Science and Analytics,Basics of Programming,1
100620,9044,Data Science  with Python,Basics of Programming,2
100620,9057,Intro to Java Part 1,Basics of Programming,3
100620,9074,C Programming ,Basics of Programming,1
100620,9087,Big Data Analytics,Basics of Programming,2
100620,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,3
100621,9002,Intro to Computer Science,Basics of Programming,1
100621,9015,C Programming,Basics of Programming,2
100621,9028,Introduction to Networking,Basics of Programming,3
100621,9032,Intro to Cloud Infrastructure,Basics of Programming,1
100621,9045,Computing in Python III  ,Basics of Programming,2
100621,9058,Video game development,Basics of Programming,3
100621,9075,Algorithmic Design Techniques,Basics of Programming,1
100621,9088,AI Applications with Watson,Basics of Programming,2
100621,9101,Amazon SageMaker ,Basics of Programming,3
100623,9003,Intro to AI with Python,Basics of Programming,1
100623,9016,Programming with JavaScript,Basics of Programming,2
100623,9029,Intro to coding in Java,Basics of Programming,3
100623,9033,Machine Learning,Basics of Programming,1
100623,9046,Software  Fundamentals,Basics of Programming,2
100623,9059,DS and Software Design,Basics of Programming,3
100623,9076,Algorithm Design and Analysis,Basics of Programming,1
100623,9089,Building Containerized Apps,Basics of Programming,2
100623,9102,Algorithmics with Python,Basics of Programming,3
100624,9033,Machine Learning,Basics of Programming,1
100624,9067,Network and Security,Basics of Programming,1
100624,9088,AI Applications with Watson,Basics of Programming,1
100625,9012,Machine Learning with Python,Basics of Programming,1
100625,9042,Introduction to Jenkins,Basics of Programming,1
100625,9050,Computing in Python IV ,Basics of Programming,2
100625,9086,IoT System Architecture ,Basics of Programming,2
100625,9093,IoT Networks and Protocols,Basics of Programming,1
100625,9105,Data Science and Simulations,Basics of Programming,2
100626,9013,JavaScript Introduction,Basics of Programming,1
100626,9043,Computer Graphics,Basics of Programming,1
100626,9051,Software Engineering ,Basics of Programming,2
100626,9087,Big Data Analytics,Basics of Programming,2
100626,9094,Automated Software Testing,Basics of Programming,1
100626,9106,Programming for Data Science,Basics of Programming,2
100630,9034,Fundamentals - Red Hat,Basics of Programming,1
100630,9068,Data Structures Fundamentals,Basics of Programming,1
100630,9089,Building Containerized Apps,Basics of Programming,1
100631,9035,Algorithms,Basics of Programming,1
100631,9069,Unlocking Info Security  Part II,Basics of Programming,1
100631,9090,Open Source Networking,Basics of Programming,1
100632,9014,Relational Databases,Basics of Programming,1
100632,9044,Data Science  with Python,Basics of Programming,1
100632,9052,Computer Hardware and OS,Basics of Programming,2
100632,9088,AI Applications with Watson,Basics of Programming,2
100632,9095,Databases Topics in SQL,Basics of Programming,1
100632,9107,Building a Cybersecurity Toolkit,Basics of Programming,2
100635,9036,Python- Control Structures,Basics of Programming,1
100635,9070,Animation and CGI Motion,Basics of Programming,1
100635,9091,Deep Learning Essentials,Basics of Programming,1
100636,9004,Web Programming with Python,Basics of Programming,1
100636,9017,Computer Science for Business,Basics of Programming,2
100636,9030,Data Science and Analytics,Basics of Programming,3
100636,9034,Fundamentals - Red Hat,Basics of Programming,1
100636,9047,Foundations of Data Structures,Basics of Programming,2
100636,9060,Cybersecurity Infrastructure,Basics of Programming,3
100636,9077,Human-Computer Interaction I,Basics of Programming,1
100636,9090,Open Source Networking,Basics of Programming,2
100636,9103,Intro to Java Programming 2,Basics of Programming,3
100637,9005,Using Python for Research,Basics of Programming,1
100637,9018,Artificial Intelligence (AI),Basics of Programming,2
100637,9031,ML-Data Science and Analytics,Basics of Programming,3
100637,9035,Algorithms,Basics of Programming,1
100637,9048,IoT - Software Integration,Basics of Programming,2
100637,9061,IoT Sensors and Devices,Basics of Programming,3
100637,9078,Mining Massive Datasets,Basics of Programming,1
100637,9091,Deep Learning Essentials,Basics of Programming,2
100637,9104,UML Class Diagrams,Basics of Programming,3
100638,9006,Introduction to Linux,Basics of Programming,1
100638,9019,Programming Basics,Basics of Programming,2
100638,9032,Intro to Cloud Infrastructure,Basics of Programming,3
100638,9036,Python- Control Structures,Basics of Programming,1
100638,9049,AI Chatbots Programming,Basics of Programming,2
100638,9062,Exploring GraphQL,Basics of Programming,3
100638,9079,Implementation of DS,Basics of Programming,1
100638,9092,Migrating to the AWS Cloud,Basics of Programming,2
100638,9105,Data Science and Simulations,Basics of Programming,3
100639,9037,Embedded Microcontrollers,Basics of Programming,1
100639,9071,IT Foundations,Basics of Programming,1
100639,9092,Migrating to the AWS Cloud,Basics of Programming,1
100642,9038,How to Code  Simple Data,Basics of Programming,1
100642,9072,Algorithms  Design Part 2,Basics of Programming,1
100642,9093,IoT Networks and Protocols,Basics of Programming,1
100644,9007,Procedural Programming,Basics of Programming,1
100644,9020,HTML Coding,Basics of Programming,2
100644,9033,Machine Learning,Basics of Programming,3
100644,9037,Embedded Microcontrollers,Basics of Programming,1
100644,9050,Computing in Python IV ,Basics of Programming,2
100644,9063,Blockchain Basics,Basics of Programming,3
100644,9080,Big Data Fundamentals,Basics of Programming,1
100644,9093,IoT Networks and Protocols,Basics of Programming,2
100644,9106,Programming for Data Science,Basics of Programming,3
100645,9015,C Programming,Basics of Programming,1
100645,9045,Computing in Python III  ,Basics of Programming,1
100645,9053,HTML5 Apps and Games,Basics of Programming,2
100645,9089,Building Containerized Apps,Basics of Programming,2
100645,9096,C Programming Using Linux,Basics of Programming,1
100645,9108,Embedded Systems Essentials,Basics of Programming,2
100647,9039,Cybersecurity in the IoT,Basics of Programming,1
100647,9073,Automata Theory,Basics of Programming,1
100647,9094,Automated Software Testing,Basics of Programming,1
100648,9040,Build your very first iOS app,Basics of Programming,1
100648,9074,C Programming ,Basics of Programming,1
100648,9095,Databases Topics in SQL,Basics of Programming,1
100649,9016,Programming with JavaScript,Basics of Programming,1
100649,9046,Software  Fundamentals,Basics of Programming,1
100649,9054,MATLAB for Beginners,Basics of Programming,2
100649,9090,Open Source Networking,Basics of Programming,2
100649,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100649,9109,Enabling Tech for Data Science,Basics of Programming,2
100651,9008,Basics of Programming,Basics of Programming,1
100651,9021,Algorithms: Design Analysis 1,Basics of Programming,2
100651,9034,Fundamentals - Red Hat,Basics of Programming,3
100651,9038,How to Code  Simple Data,Basics of Programming,1
100651,9051,Software Engineering ,Basics of Programming,2
100651,9064,Computer Vision Fundamentals,Basics of Programming,3
100651,9081,C Programming  Pointers,Basics of Programming,1
100651,9094,Automated Software Testing,Basics of Programming,2
100651,9107,Building a Cybersecurity Toolkit,Basics of Programming,3
100652,9009,HTML5 and CSS Fundamentals,Basics of Programming,1
100652,9022,CSS Basics,Basics of Programming,2
100652,9035,Algorithms,Basics of Programming,3
100652,9039,Cybersecurity in the IoT,Basics of Programming,1
100652,9052,Computer Hardware and OS,Basics of Programming,2
100652,9065,Intro to Cloud Computing,Basics of Programming,3
100652,9082,IoT Programming and Big Data,Basics of Programming,1
100652,9095,Databases Topics in SQL,Basics of Programming,2
100652,9108,Embedded Systems Essentials,Basics of Programming,3
100653,9017,Computer Science for Business,Basics of Programming,1
100653,9047,Foundations of Data Structures,Basics of Programming,1
100653,9055,Linux Basics  The CLI,Basics of Programming,2
100653,9091,Deep Learning Essentials,Basics of Programming,2
100653,9098,Fundamentals of Java EE ,Basics of Programming,1
100653,9110,Introduction to Cloud Foundry,Basics of Programming,2
100654,9018,Artificial Intelligence (AI),Basics of Programming,1
100654,9048,IoT - Software Integration,Basics of Programming,1
100654,9056,Marketing Analytics and Sales,Basics of Programming,2
100654,9092,Migrating to the AWS Cloud,Basics of Programming,2
100654,9099,Embedded Systems ,Basics of Programming,1
100654,9111,Cloud Computing Enterprise,Basics of Programming,2
100655,9041,Object-Oriented Programming,Basics of Programming,1
100655,9049,AI Chatbots Programming,Basics of Programming,1
100655,9075,Algorithmic Design Techniques,Basics of Programming,1
100656,9010,Computer Science 101,Basics of Programming,1
100656,9023,Unlocking Info Security 1,Basics of Programming,2
100656,9036,Python- Control Structures,Basics of Programming,3
100656,9040,Build your very first iOS app,Basics of Programming,1
100656,9053,HTML5 Apps and Games,Basics of Programming,2
100656,9066,Intro to DevOps and SRE,Basics of Programming,3
100656,9083,AWS - Cloud Security,Basics of Programming,1
100656,9096,C Programming Using Linux,Basics of Programming,2
100656,9109,Enabling Tech for Data Science,Basics of Programming,3
100657,9019,Programming Basics,Basics of Programming,1
100657,9049,AI Chatbots Programming,Basics of Programming,1
100657,9057,Intro to Java Part 1,Basics of Programming,2
100657,9093,IoT Networks and Protocols,Basics of Programming,2
100657,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,1
100657,9112,How to Code  Complex Data,Basics of Programming,2
100658,9020,HTML Coding,Basics of Programming,1
100658,9050,Computing in Python IV ,Basics of Programming,1
100658,9058,Video game development,Basics of Programming,2
100658,9094,Automated Software Testing,Basics of Programming,2
100658,9101,Amazon SageMaker ,Basics of Programming,1
100658,9113,Cybersecurity Career Path,Basics of Programming,2
100659,9042,Introduction to Jenkins,Basics of Programming,1
100659,9050,Computing in Python IV ,Basics of Programming,1
100659,9076,Algorithm Design and Analysis,Basics of Programming,1
100660,9020,HTML Coding,Basics of Programming,1
100660,9051,Software Engineering ,Basics of Programming,1
100660,9077,Human-Computer Interaction I,Basics of Programming,1
100661,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100661,9052,Computer Hardware and OS,Basics of Programming,1
100661,9078,Mining Massive Datasets,Basics of Programming,1
100663,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100663,9051,Software Engineering ,Basics of Programming,1
100663,9059,DS and Software Design,Basics of Programming,2
100663,9095,Databases Topics in SQL,Basics of Programming,2
100663,9102,Algorithmics with Python,Basics of Programming,1
100663,9114,Databases Modeling,Basics of Programming,2
100665,9022,CSS Basics,Basics of Programming,1
100665,9053,HTML5 Apps and Games,Basics of Programming,1
100665,9079,Implementation of DS,Basics of Programming,1
100666,9011,AI for Everyone: Basics,Basics of Programming,1
100666,9024,Introduction to Cybersecurity,Basics of Programming,2
100666,9037,Embedded Microcontrollers,Basics of Programming,3
100666,9041,Object-Oriented Programming,Basics of Programming,1
100666,9054,MATLAB for Beginners,Basics of Programming,2
100666,9067,Network and Security,Basics of Programming,3
100666,9084,Agile Software Development,Basics of Programming,1
100666,9097,Cybersecurity  The CISO's View,Basics of Programming,2
100666,9110,Introduction to Cloud Foundry,Basics of Programming,3
100667,9022,CSS Basics,Basics of Programming,1
100667,9052,Computer Hardware and OS,Basics of Programming,1
100667,9060,Cybersecurity Infrastructure,Basics of Programming,2
100667,9077,Human-Computer Interaction I,Basics of Programming,2
100667,9103,Intro to Java Programming 2,Basics of Programming,1
100667,9115,Object-Oriented Design,Basics of Programming,2
100671,9012,Machine Learning with Python,Basics of Programming,1
100671,9025,Python Data Structures,Basics of Programming,2
100671,9038,How to Code  Simple Data,Basics of Programming,3
100671,9042,Introduction to Jenkins,Basics of Programming,1
100671,9055,Linux Basics  The CLI,Basics of Programming,2
100671,9068,Data Structures Fundamentals,Basics of Programming,3
100671,9085,Intro to Database Queries,Basics of Programming,1
100671,9098,Fundamentals of Java EE ,Basics of Programming,2
100671,9111,Cloud Computing Enterprise,Basics of Programming,3
